7800001181,7UP DIET 12PK 12Z CAN,UPC,7 UP,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95112,(AH)-CSD MLTI PK CANS,95131,(AH)-CSD MLTPK CAN 12 PK,,10/1/07,200740,659.39,N
7800001182,7UP CHERRY 12PK 12Z CAN,UPC,7 UP,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95112,(AH)-CSD MLTI PK CANS,95131,(AH)-CSD MLTPK CAN 12 PK,,10/1/07,200740,79.06,N
7800001185,VENOM BLACK MAMBA 16Z,UPC,VENOM,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,66,(AH)-NEW AGE BEVERAGE,93305,(AH)-ENERGY DRINKS,93306,(AH)-ENERGY DRINKS SINGLE SERVE,,3/25/12,201213,2,N
7800001186,VENOM MOJAVE RATTLER16Z,UPC,VENOM,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,66,(AH)-NEW AGE BEVERAGE,93305,(AH)-ENERGY DRINKS,93306,(AH)-ENERGY DRINKS SINGLE SERVE,,4/21/12,201216,0,N
7800001188,7UP DIET CHERRY 12P 12Z,UPC,7 UP,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95112,(AH)-CSD MLTI PK CANS,95131,(AH)-CSD MLTPK CAN 12 PK,,10/1/07,200740,5.99,N
7800001214,7-UP 24PK 12Z,UPC,7 UP,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95112,(AH)-CSD MLTI PK CANS,95134,(AH)-CSD MLTPK CAN 20 PK,,10/28/13,201344,26.97,N
7800001219,7UP 6PK 16.9OZ,UPC,7 UP,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95111,(AH)-CSD MLTI PK BTTL,95124,(AH)-CSD MLTPK BTTL 6 PK,,10/1/07,200740,166.93,N
7800001223,DIET 7UP 6PK 16.9OZ,UPC,7 UP,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95111,(AH)-CSD MLTI PK BTTL,95124,(AH)-CSD MLTPK BTTL 6 PK,,10/1/07,200740,114.16,N
7800001234,7-UP DIET 24PK 12Z,UPC,UNDEFINED BRAND,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95112,(AH)-CSD MLTI PK CANS,95134,(AH)-CSD MLTPK CAN 20 PK,,10/23/13,201343,17.98,N
7800001239,7UP TEN 20 OZ,UPC,7 UP,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95114,(AH)-CSD SINGLES,95118,(AH)-CSD SINGLE BTTL,,1/7/12,201201,0,N
7800001241,A&W TEN 20 OZ,UPC,A W,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95114,(AH)-CSD SINGLES,95118,(AH)-CSD SINGLE BTTL,,1/5/12,201201,0,N
7800001242,SUNKIST TEN 20 OZ,UPC,SUNKIST,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95114,(AH)-CSD SINGLES,95118,(AH)-CSD SINGLE BTTL,,1/4/12,201201,0,N
7800001247,SCHWBLKCHRYGNRALE67.6Z,UPC,SCHWEPPES,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95113,(AH)-CSD 2 AND 3 LTR BTTL,95121,(AH)-CSD 2N3LT 2 LTR BTTL,,9/16/11,201137,54.49,N
7800001252,CANADA DRY TEN 20Z,UPC,CANADA DRY,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95114,(AH)-CSD SINGLES,95118,(AH)-CSD SINGLE BTTL,,1/2/12,201201,0,N
7800001280,7UP 8PK 12Z BTLS,UPC,7 UP,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95111,(AH)-CSD MLTI PK BTTL,95125,(AH)-CSD MLTPK BTTL 8 PK,,4/17/15,201516,96.09,N
7800001281,7UP DIET 8PK 12Z BTLS,UPC,7 UP,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95111,(AH)-CSD MLTI PK BTTL,95125,(AH)-CSD MLTPK BTTL 8 PK,,4/21/15,201517,17.96,N
7800001305,ORANGE CRUSH 12PK144OZ,UPC,CRUSH,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95112,(AH)-CSD MLTI PK CANS,95131,(AH)-CSD MLTPK CAN 12 PK,,1/14/12,201202,1151.21,N
7800001309,CRUSH ORANGE SODA CAFFE,UPC,CRUSH,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95112,(AH)-CSD MLTI PK CANS,95135,(AH)-CSD MLTPK CAN 24 PK,,10/28/13,201344,0,N
7800001315,CRUSH ORNGE 42.2Z 1.25L,UPC,UNDEFINED BRAND,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95115,(AH)-CSD 1 LTR BTTL,95120,(AH)-CSD 1 LTR BTTL,,9/10/15,201537,42.7,N
7800001320,20121019-UNDEFINED,UPC,CRUSH,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95111,(AH)-CSD MLTI PK BTTL,95124,(AH)-CSD MLTPK BTTL 6 PK,,12/5/12,201249,0,N
7800001325,ORANGE CRUSH 6PK16.9Z,UPC,CRUSH,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95111,(AH)-CSD MLTI PK BTTL,95124,(AH)-CSD MLTPK BTTL 6 PK,,3/19/12,201212,816.27,N
7800001328,CRUSH ORANGE 20Z,UPC,CRUSH,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95114,(AH)-CSD SINGLES,95118,(AH)-CSD SINGLE BTTL,,1/11/12,201202,255.74,N
7800001334,20141229-UNDEFINED,UPC,CRUSH,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95115,(AH)-CSD 1 LTR BTTL,95120,(AH)-CSD 1 LTR BTTL,,12/29/14,201501,0,N
7800001336,CRUSH ORANGE 67.6Z 2L,UPC,CRUSH,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95113,(AH)-CSD 2 AND 3 LTR BTTL,95121,(AH)-CSD 2N3LT 2 LTR BTTL,,2/1/12,201205,543.22,N
7800001339,20120331-UNDEFINED,UPC,CRUSH,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95113,(AH)-CSD 2 AND 3 LTR BTTL,95122,(AH)-CSD 2N3LT 3 LTR BTTL,,4/17/12,201216,1.99,N
7800001345,GRAPE CRUSH 12PK144Z,UPC,CRUSH,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95112,(AH)-CSD MLTI PK CANS,95131,(AH)-CSD MLTPK CAN 12 PK,,1/20/12,201203,354.34,N
7800001352,CRUSH GRAPE 20Z,UPC,CRUSH,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95111,(AH)-CSD MLTI PK BTTL,95125,(AH)-CSD MLTPK BTTL 8 PK,,2/23/12,201208,3.48,N
7800001356,CRUSH GRAPE 67.6Z 2L,UPC,CRUSH,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95113,(AH)-CSD 2 AND 3 LTR BTTL,95121,(AH)-CSD 2N3LT 2 LTR BTTL,,2/23/12,201208,225.01,N
7800001362,STRAWBERY CRUSH12PK12OZ,UPC,CRUSH,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95112,(AH)-CSD MLTI PK CANS,95131,(AH)-CSD MLTPK CAN 12 PK,,1/20/12,201203,88.79,N
7800001369,STRAWBERRY CRUSH 20Z,UPC,CRUSH,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95114,(AH)-CSD SINGLES,95118,(AH)-CSD SINGLE BTTL,,4/12/12,201215,0,N
7800001371,STRAWBERRY CRUSH67.6OZ,UPC,CRUSH,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95113,(AH)-CSD 2 AND 3 LTR BTTL,95121,(AH)-CSD 2N3LT 2 LTR BTTL,,5/5/12,201218,16.45,N
7800001377,CRUSH CHERRY12PK144Z,UPC,CRUSH,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95112,(AH)-CSD MLTI PK CANS,95131,(AH)-CSD MLTPK CAN 12 PK,,2/6/12,201206,21.36,N
7800001382,CRUSH CHERRY 20Z,UPC,CRUSH,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95114,(AH)-CSD SINGLES,95118,(AH)-CSD SINGLE BTTL,,8/3/12,201231,0,N
7800001384,CRUSH CHERRY 67.6Z 2L,UPC,CRUSH,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95113,(AH)-CSD 2 AND 3 LTR BTTL,95121,(AH)-CSD 2N3LT 2 LTR BTTL,,6/26/12,201226,0,N
7800001389,ORANG CRUSH DT12PK12OZ,UPC,CRUSH,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95112,(AH)-CSD MLTI PK CANS,95131,(AH)-CSD MLTPK CAN 12 PK,,1/21/12,201203,495.81,N
7800001395,CRUSH DIET ORANGE 20Z,UPC,CRUSH,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95114,(AH)-CSD SINGLES,95118,(AH)-CSD SINGLE BTTL,,2/18/12,201207,0,N
7800001397,CRUSH DT ORNG 67.6Z 2L,UPC,CRUSH,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95113,(AH)-CSD 2 AND 3 LTR BTTL,95121,(AH)-CSD 2N3LT 2 LTR BTTL,,1/7/12,201201,275.38,N
7800001414,CRUSH PINEAPPLE 20Z,UPC,CRUSH,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95114,(AH)-CSD SINGLES,95118,(AH)-CSD SINGLE BTTL,,5/1/13,201318,0,N
7800001416,CRUSH PINEAPPLE 67.6Z,UPC,CRUSH,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95113,(AH)-CSD 2 AND 3 LTR BTTL,95121,(AH)-CSD 2N3LT 2 LTR BTTL,,9/2/12,201236,75.5,N
7800001492,20150626-UNDEFINED,UPC,CANADA DRY,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95113,(AH)-CSD 2 AND 3 LTR BTTL,95121,(AH)-CSD 2N3LT 2 LTR BTTL,,,,0,N
7800001496,20150313-UNDEFINED,UPC,SUNKIST,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95113,(AH)-CSD 2 AND 3 LTR BTTL,95121,(AH)-CSD 2N3LT 2 LTR BTTL,,,,0,N
7800001510,7UP TEN 2 LTR 67.6Z,UPC,7 UP,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95113,(AH)-CSD 2 AND 3 LTR BTTL,95121,(AH)-CSD 2N3LT 2 LTR BTTL,,12/30/11,201152,75.63,N
7800001511,A&W TEN 2L 67.6 FZ,UPC,A W,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95113,(AH)-CSD 2 AND 3 LTR BTTL,95121,(AH)-CSD 2N3LT 2 LTR BTTL,,12/30/11,201152,128.94,N
7800001512,SUNKIST TEN 2L 67.6Z,UPC,SUNKIST,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95113,(AH)-CSD 2 AND 3 LTR BTTL,95121,(AH)-CSD 2N3LT 2 LTR BTTL,,12/30/11,201152,54.78,N
7800001513,CANADA DRY TEN 2L 67.6Z,UPC,CANADA DRY,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95113,(AH)-CSD 2 AND 3 LTR BTTL,95121,(AH)-CSD 2N3LT 2 LTR BTTL,,12/30/11,201152,107.49,N
7800001521,RC TEN 12PK 12Z CAN,UPC,RC,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95112,(AH)-CSD MLTI PK CANS,95131,(AH)-CSD MLTPK CAN 12 PK,,8/17/15,201534,5.99,N
7800001523,RC TEN 67.6Z 2L,UPC,RC,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95113,(AH)-CSD 2 AND 3 LTR BTTL,95121,(AH)-CSD 2N3LT 2 LTR BTTL,,9/20/15,201539,7.04,N
7800001610,SQUIRT CITRUS SODA 24PK,UPC,SQUIRT,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95112,(AH)-CSD MLTI PK CANS,95134,(AH)-CSD MLTPK CAN 20 PK,,10/27/13,201344,0,N
7800001616,SQUIRT 12PK 12Z CAN,UPC,SQUIRT,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95112,(AH)-CSD MLTI PK CANS,95131,(AH)-CSD MLTPK CAN 12 PK,,10/1/07,200740,23.96,N
7800001640,SQUIRT 20 OZ,UPC,SQUIRT,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95114,(AH)-CSD SINGLES,95118,(AH)-CSD SINGLE BTTL,,10/1/07,200740,180.16,N
7800001646,SQUIRT 67.6Z,UPC,SQUIRT,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95113,(AH)-CSD 2 AND 3 LTR BTTL,95121,(AH)-CSD 2N3LT 2 LTR BTTL,,10/1/07,200740,62.31,N
7800001664,CRUSH ORANGE 8PK 12Z,UPC,CRUSH,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95111,(AH)-CSD MLTI PK BTTL,95125,(AH)-CSD MLTPK BTTL 8 PK,,3/8/15,201511,4.33,N
7800001716,DIET SQUIRT 12PK,UPC,SQUIRT,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95112,(AH)-CSD MLTI PK CANS,95131,(AH)-CSD MLTPK CAN 12 PK,,10/2/07,200740,0,N
7800001746,DIET SQUIRT 67.6Z,UPC,SQUIRT,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95113,(AH)-CSD 2 AND 3 LTR BTTL,95121,(AH)-CSD 2N3LT 2 LTR BTTL,,10/1/07,200740,29.46,N
7800001766,SUN DROP 2 LTR PP.99,UPC,SUN DROP,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95113,(AH)-CSD 2 AND 3 LTR BTTL,95121,(AH)-CSD 2N3LT 2 LTR BTTL,,6/29/12,201226,0,N
7800001816,SQUIRT RUBYRD CITR 12PK,UPC,SQUIRT,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95112,(AH)-CSD MLTI PK CANS,95131,(AH)-CSD MLTPK CAN 12 PK,,10/23/13,201343,14.97,N
7800001952,SQUIRT DE MEX GLAS 12FL,UPC,SQUIRT,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95114,(AH)-CSD SINGLES,95118,(AH)-CSD SINGLE BTTL,,6/12/14,201424,0,N
7800001954,7UP DE MEX GLASS 12FL,UPC,7 UP,0,TOTAL,1,(AH)-Non Perishable,96319,(AH)-ETHNIC SPECIALTY,96351,(AH)-ETHNIC FOODS,92819,(AH)-HISPANIC GROCERY,94172,(AH)-HISP DSD BEVERAGE,94175,(AH)-HISP CARB BEVERAGE,,6/13/14,201424,0,N
7800001958,SCHWBLKCHRYSLTZR7.5Z8PK,UPC,SCHWEPPES,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95117,(AH)-CSD SLTZR MXR,95150,(AH)-CSD SZLMX MLTI PK CAN,,1/6/13,201302,137.89,N
7800001960,SCHWP LEMNLIME 7.5Z 8PK,UPC,SCHWEPPES,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95117,(AH)-CSD SLTZR MXR,95150,(AH)-CSD SZLMX MLTI PK CAN,,1/4/13,201301,104.69,N
7800001963,SCHW ORANGE SLZ 12Z 12P,UPC,SCHWEPPES,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95117,(AH)-CSD SLTZR MXR,95150,(AH)-CSD SZLMX MLTI PK CAN,,1/4/13,201301,1402.25,N
7800001965,SCHWP ORNG SLTZ 7.5Z 8P,UPC,SCHWEPPES,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95117,(AH)-CSD SLTZR MXR,95150,(AH)-CSD SZLMX MLTI PK CAN,,1/6/13,201302,101.31,N
7800001967,SCHWP SELTZR 7.5Z 8PK,UPC,SCHWEPPES,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95117,(AH)-CSD SLTZR MXR,95150,(AH)-CSD SZLMX MLTI PK CAN,,1/12/13,201302,67.01,N
7800001999,SCHW ORIGINSLEEK12PK12Z,UPC,SCHWEPPES,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95117,(AH)-CSD SLTZR MXR,95150,(AH)-CSD SZLMX MLTI PK CAN,,4/25/13,201317,124.47,N
7800002001,SCH LMNLIMESLEEK12PK12Z,UPC,SCHWEPPES,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95117,(AH)-CSD SLTZR MXR,95150,(AH)-CSD SZLMX MLTI PK CAN,,4/5/13,201314,141.49,N
7800002004,SCHW BLKCHRYSLEK12Z12PK,UPC,SCHWEPPES,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95117,(AH)-CSD SLTZR MXR,95150,(AH)-CSD SZLMX MLTI PK CAN,,7/13/13,201328,191.49,N
7800002036,TT FRUIT PUNCH 67.6Z,UPC,TAHITIAN TREAT,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95113,(AH)-CSD 2 AND 3 LTR BTTL,95121,(AH)-CSD 2N3LT 2 LTR BTTL,,7/25/14,201430,0,N
7800002046,SCHWP ORNG SLK 12Z 12PK,UPC,SCHWEPPES,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95117,(AH)-CSD SLTZR MXR,95150,(AH)-CSD SZLMX MLTI PK CAN,,7/13/13,201328,157.5,N
7800002095,DR PEPPER 6PK 12Z CANS,UPC,DR PEPPER,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95112,(AH)-CSD MLTI PK CANS,95128,(AH)-CSD MLTPK CAN 6 PK,,1/13/14,201403,0,N
7800002097,DR PEPPER DIET 6PK 12Z,UPC,DR PEPPER,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95112,(AH)-CSD MLTI PK CANS,95128,(AH)-CSD MLTPK CAN 6 PK,,1/11/14,201402,0,N
7800002108,CD TRPLBRY SLTZR12PK12Z,UPC,CANADA DRY,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95117,(AH)-CSD SLTZR MXR,95150,(AH)-CSD SZLMX MLTI PK CAN,,3/1/14,201409,70.08,N
7800002119,CD TRPLEBERRYSELTZ33.8Z,UPC,CANADA DRY,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95117,(AH)-CSD SLTZR MXR,95147,(AH)-CSD SZLMX 1 LTR BTTL,,1/12/14,201403,12.72,N
7800002121,CD TRPLE BRY SLTZR67.6Z,UPC,CANADA DRY,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95117,(AH)-CSD SLTZR MXR,95148,(AH)-CSD SZLMX 2 LTR BTTL,,2/5/14,201406,97.02,N
7800002124,CD PEACHMANGOSLTZR33.8Z,UPC,CANADA DRY,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95117,(AH)-CSD SLTZR MXR,95147,(AH)-CSD SZLMX 1 LTR BTTL,,2/7/14,201406,3.18,N
7800002126,CD PEACHMANGOSLTZR67.6Z,UPC,CANADA DRY,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95117,(AH)-CSD SLTZR MXR,95148,(AH)-CSD SZLMX 2 LTR BTTL,,2/19/14,201408,0,N
7800002178,CD SPRKLNG TRPL BRY 6PK,UPC,CANADA DRY,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95117,(AH)-CSD SLTZR MXR,95149,(AH)-CSD SZLMX MLTI PK BTTL,,7/5/14,201427,23.92,N
7800002228,SCH RSBRY LIME SLTZ 12P,UPC,SCHWEPPES,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95117,(AH)-CSD SLTZR MXR,95150,(AH)-CSD SZLMX MLTI PK CAN,,11/7/13,201345,1503.36,N
7800002230,SCHW SLTZR RSP LIME 20Z,UPC,SCHWEPPES,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95117,(AH)-CSD SLTZR MXR,95146,(AH)-CSD SZLMX SINGLES,,11/11/13,201346,23.27,N
7800002232,SCH RSPBRYLIMSLTZR33.8Z,UPC,SCHWEPPES,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95117,(AH)-CSD SLTZR MXR,95147,(AH)-CSD SZLMX 1 LTR BTTL,,11/9/13,201345,317.21,N
7800002235,SCHW SLTZ RASPLIME 67.6,UPC,SCHWEPPES,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95117,(AH)-CSD SLTZR MXR,95148,(AH)-CSD SZLMX 2 LTR BTTL,,12/30/13,201401,13.52,N
7800002245,CD GINGRALE SIXER6PK12Z,UPC,CANADA DRY,0,TOTAL,1,(AH)-Non Perishable,92733,(AH)-DSD,92790,(AH)-DSD BEVERAGE,56,(AH)-CARBONATED SOFT DRINK,95112,(AH)-CSD MLTI PK CANS,95128,(AH)-CSD MLTPK CAN 6 PK,,2/22/14,201408,0,N
